142, 125, 232, 164
138.34, 124.818, 228.34, 163.818
133.189, 124.844, 223.189, 163.844
126.415, 124.278, 218.215, 164.058
125.531, 124.529, 215.531, 163.529
118.106, 123.197, 209.906, 162.977
115.686, 123.428, 203.922, 161.663
111.667, 122.532, 201.667, 161.532
105.204, 122.163, 195.204, 161.163
100.615, 122.197, 188.85, 160.433
95.5427, 119.789, 189.179, 160.365
88.3902, 119.204, 182.026, 159.78
83.3658, 118.547, 177.002, 159.122
80.8006, 119.04, 172.601, 158.82
73.6485, 117.32, 167.285, 157.895
71.273, 117.432, 163.073, 157.212
66.4698, 116.77, 154.705, 155.005
62.9044, 116.218, 152.904, 155.218
55.0008, 115.738, 146.801, 155.518
47.0095, 114.312, 142.518, 155.699
42.4938, 113.735, 136.13, 154.311
36.3745, 113.292, 130.011, 153.867
31.8076, 114.385, 121.808, 153.385
26.8743, 114.358, 115.11, 152.594
22.9689, 114.371, 111.204, 152.607
16.7328, 114.933, 103.238, 152.418
12.5684, 115.518, 100.804, 153.753
7.10846, 117.2, 91.9175, 153.95
0.882576, 118.958, 84.0287, 154.988
-7.78478, 120.587, 80.4505, 158.822
-14.0424, 121.253, 72.4628, 158.739
-19.093, 122.426, 67.4122, 159.911
-24.6875, 123.128, 60.1215, 159.878
-31.177, 124.482, 53.632, 161.233
-34.8773, 125.298, 51.6279, 162.783
-35.9854, 125.365, 50.5198, 162.851
-35.3376, 125.935, 49.4715, 162.686
-36.6229, 126.471, 48.1861, 163.221
-36.7836, 126.745, 48.0254, 163.495
-37.8339, 126.075, 48.6713, 163.561
-38.4693, 125.978, 48.0359, 163.464
-38.161, 125.738, 48.3442, 163.224
-39.645, 123.555, 52.155, 163.335
-40.3441, 122.319, 53.2919, 162.895
-40.1068, 121.439, 55.4019, 162.826
-38.4452, 119.905, 58.9737, 162.12
-36.972, 119.045, 60.4469, 161.26
-32.5624, 117.907, 64.8565, 160.122
-29.4698, 118.032, 64.1662, 158.608
-24.0939, 116.509, 69.5421, 157.085
-24.1397, 115.944, 71.369, 157.332
-23.1868, 114.021, 72.3219, 155.408
-17.5646, 113.773, 76.0714, 154.348
-17.5365, 112.012, 77.9722, 153.399
-16.9744, 109.496, 82.3928, 152.555
-6.03046, 109.666, 87.6055, 150.241
-5.70485, 108.209, 91.714, 150.424
2.05334, 106.494, 99.4722, 148.709
5.2722, 105.648, 102.691, 147.863
14.0391, 105.88, 107.675, 146.456
19.5185, 104.365, 115.027, 145.752
20.7818, 102.941, 116.291, 144.329
29.6232, 102.898, 123.259, 143.474
34.83, 102.775, 128.466, 143.351
39.8192, 103.062, 131.619, 142.842
